"crosswalk_id","canonical_locality_id","canonical_code","pcode","governorate_id","district_or_equivalent_id","municipality_id","current_name_en","candidate_name_ar","normalized_name_ar","source_id","source_record_id","source_name_en","source_name_ar","source_governorate","source_district","match_method","match_keys","confidence","review_status","conflict_status","reviewed_by","reviewed_at","notes"
"LB-XW-E52425CB7F6C","LB-LOC-61266EE7C663","LB-LOC-61266EE7C663","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Kawthariyet_Akkar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5CE6EB68EF0B","LB-LOC-7EDD02EE2BAF","LB-LOC-7EDD02EE2BAF","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Kfar_Melki","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B11968B8BD55","LB-LOC-4491DA01E210","LB-LOC-4491DA01E210","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Kfartoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AE9BA858AC1C","LB-LOC-9D830004660F","LB-LOC-9D830004660F","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Khan_el-Makhlaleh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-46FD22C59025","LB-LOC-75270E53FA84","LB-LOC-75270E53FA84","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Kharnoub","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-74439D6A3F99","LB-LOC-B2C1B7CB0906","LB-LOC-B2C1B7CB0906","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Kheybat_ej-Jisr","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E7F2134BC214","LB-LOC-67B72B3EF246","LB-LOC-67B72B3EF246","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Khirbet_Char","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B8EE5EECD59A","LB-LOC-65F96B55D106","LB-LOC-65F96B55D106","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Khirbet_ej-Jnein","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C3753C80A877","LB-LOC-F446C5F6AE69","LB-LOC-F446C5F6AE69","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Khreibeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D48F5C90498F","LB-LOC-B9E40ED1E560","LB-LOC-B9E40ED1E560","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Khreybat_el-Jondi","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8FF2188FC89B","LB-LOC-B22F8F1CCD0E","LB-LOC-B22F8F1CCD0E","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Koucha","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1C1B6B0135A2","LB-LOC-F268F0BEFC9F","LB-LOC-F268F0BEFC9F","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Koucha_el-Aalya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4FACEF2AA97D","LB-LOC-231521EC324B","LB-LOC-231521EC324B","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Maarouboun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EB17D1D1332D","LB-LOC-EA89453D607B","LB-LOC-EA89453D607B","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mazraat_Balda-AK","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5DE81A7BCDC7","LB-LOC-15CD5AB97FFB","LB-LOC-15CD5AB97FFB","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mazraat_es-Sahl","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-29C3F4671337","LB-LOC-33E41FE0A08A","LB-LOC-33E41FE0A08A","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechha","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C66BEE5ED78F","LB-LOC-64F07EE78E94","LB-LOC-64F07EE78E94","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechha_el-Akkariye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-037EBBF5D520","LB-LOC-9A4BA04DF886","LB-LOC-9A4BA04DF886","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechmech-AK","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-210926AB1556","LB-LOC-789AB5A518F2","LB-LOC-789AB5A518F2","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechmech_Akkar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-025A700C2CAD","LB-LOC-26EEEF38E69A","LB-LOC-26EEEF38E69A","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechta_Hammoud","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-760A8F5D627B","LB-LOC-92417DA44FAC","LB-LOC-92417DA44FAC","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechta_Hassan","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2C70AA28C90B","LB-LOC-65571ABD7D73","LB-LOC-65571ABD7D73","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mechta_el-Mansoura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D51039A7A566","LB-LOC-483276F1AEF7","LB-LOC-483276F1AEF7","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Menjez","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-26D2337ACF92","LB-LOC-EDD7BFE366EC","LB-LOC-EDD7BFE366EC","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mghraq","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-639539D89BD3","LB-LOC-8E6592ACF4D7","LB-LOC-8E6592ACF4D7","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Morreh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2323E1E248C4","LB-LOC-C8D062D49764","LB-LOC-C8D062D49764","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mqanneh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-26BDAED80EA9","LB-LOC-CEFF45D87CC0","LB-LOC-CEFF45D87CC0","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mqaybleh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1D0A2AAD58A1","LB-LOC-C7AA0B703A04","LB-LOC-C7AA0B703A04","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mqaymiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3456CA7503E2","LB-LOC-F8FC5728DB0E","LB-LOC-F8FC5728DB0E","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mqaysra","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5FE5E98F07FF","LB-LOC-846ACCB85317","LB-LOC-846ACCB85317","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mqaytaa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-54347E3F3B54","LB-LOC-304FDF0D63F4","LB-LOC-304FDF0D63F4","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mqraq","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4A65AA5E9F61","LB-LOC-033A07CF504E","LB-LOC-033A07CF504E","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Mwaylhe","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4387448EB35F","LB-LOC-B1474B76800E","LB-LOC-B1474B76800E","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Nbaa_el-Bir","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-68991C6CA70B","LB-LOC-09ED0A1EE55C","LB-LOC-09ED0A1EE55C","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qammoua","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D07D39D7096B","LB-LOC-76DF24178DE7","LB-LOC-76DF24178DE7","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qammoua_el-Aalya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3BC54F3208EF","LB-LOC-1A31AB72B3EA","LB-LOC-1A31AB72B3EA","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qarhayouna","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-AA4829D56449","LB-LOC-9032CB992BE9","LB-LOC-9032CB992BE9","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qayadreh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EF5358D78D94","LB-LOC-0398AC3A1639","LB-LOC-0398AC3A1639","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qlayaa-AK","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1A1BC1DC35CE","LB-LOC-61B3C3A633E1","LB-LOC-61B3C3A633E1","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qobaiyat_el-Aalya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4DB4C9C28F2F","LB-LOC-6AD7BB30C097","LB-LOC-6AD7BB30C097","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qorn_Akkar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4AE2BF045CE0","LB-LOC-BB7D4120B8A3","LB-LOC-BB7D4120B8A3","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Qorneh-AK","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7168369822F6","LB-LOC-2F116B229EBE","LB-LOC-2F116B229EBE","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Rahbe","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-23CAEFE56562","LB-LOC-984DBC0E8B95","LB-LOC-984DBC0E8B95","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Rahbe_el-Gharbiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C784067020AE","LB-LOC-BAC7E28670D9","LB-LOC-BAC7E28670D9","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Ras_Baalbek-AK","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4DA85FFF8245","LB-LOC-FB3C17340F4B","LB-LOC-FB3C17340F4B","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Rwaysset_Akkar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B8DF876AA06A","LB-LOC-42B334B04F6F","LB-LOC-42B334B04F6F","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Safinet_el-Qaytaa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9CEC06ACBABE","LB-LOC-D95D4EB48474","LB-LOC-D95D4EB48474","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Sahel_Alma-AK","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E0596528AD9F","LB-LOC-3807E0FD34D3","LB-LOC-3807E0FD34D3","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Sanbourah","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F82E3DE96130","LB-LOC-C78897BE2188","LB-LOC-C78897BE2188","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Saqia","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2D29CDD275A7","LB-LOC-CAC2DF4673CE","LB-LOC-CAC2DF4673CE","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Sfireh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5CD26DE59223","LB-LOC-1D9D6BB181C3","LB-LOC-1D9D6BB181C3","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Smaqiye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-74FA9006B892","LB-LOC-89F44557728E","LB-LOC-89F44557728E","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Srar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-601FEE8BBA3A","LB-LOC-8A887EC2BBEC","LB-LOC-8A887EC2BBEC","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Abbas_ech-Charqi","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-168B19D892E5","LB-LOC-D1E27C886D99","LB-LOC-D1E27C886D99","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Abbas_el-Gharbi","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EC756B67512E","LB-LOC-703DD14E05F4","LB-LOC-703DD14E05F4","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Bireh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5F11254EAAB8","LB-LOC-392676BFBF5C","LB-LOC-392676BFBF5C","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Hamira","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A5CFC5FF8528","LB-LOC-1210F92878B1","LB-LOC-1210F92878B1","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Haya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E475C6A1DA7C","LB-LOC-6FCC73EACF9D","LB-LOC-6FCC73EACF9D","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Homs","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7C1A4B8EFF4C","LB-LOC-83718625E2A3","LB-LOC-83718625E2A3","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Kalakh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-FCEDE1A76B0F","LB-LOC-5D0495937246","LB-LOC-5D0495937246","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Maayan","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D65D940FA0AD","LB-LOC-7B8A00BA5338","LB-LOC-7B8A00BA5338","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Majdel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B8445346F967","LB-LOC-3F00D5FD7EF5","LB-LOC-3F00D5FD7EF5","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tall_Nahas","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-122C511CF8DD","LB-LOC-ED3C4B5D4247","LB-LOC-ED3C4B5D4247","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tikrit","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-367E726A54C1","LB-LOC-F713C3A2B93B","LB-LOC-F713C3A2B93B","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tikrit_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-82A4054C4E1E","LB-LOC-C3333844C303","LB-LOC-C3333844C303","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tleil","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EDF5A78193A5","LB-LOC-EB8283314F75","LB-LOC-EB8283314F75","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Tleil_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CAA4DF0DDA3B","LB-LOC-272066AAD126","LB-LOC-272066AAD126","","LB-GOV-AKK","LB-DIST-BF0E8E432529","","Wadi_Khaled","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
