"MUHAFAZA","CAZA","VILLAGE_NAME","VILLAGE_NAME_AR","VILLAGE_CODE","ADM3_PCODE","AREA_SQKM","CENTER_LAT","CENTER_LON","DWG_PATH","SOURCE_CRS","NOTES"
"Baalbek-El Hermel","Baalbek","Dar El-Ouassaa","دار الواسعة","LB_Baal_Baal_Dar_El_Ouass","53366","5.83422962","34.1091215","36.05364711","","22700",""
"Baalbek-El Hermel","Baalbek","Deir El-Ahmar","دير الاحمر","LB_Baal_Baal_Deir_El_Ahma","53311","41.46857021","34.11995846","36.13130665","","22700",""
"Baalbek-El Hermel","Baalbek","Deir Mar Maroun Baalbek","دير مار مارون بعلبك","LB_Baal_Baal_Deir_Mar_Mar","53244","6.17540781","34.3532709","36.39506045","","22700",""
"Baalbek-El Hermel","Baalbek","Douris","دوريس","LB_Baal_Baal_Douris","53119","19.27381943","33.98923209","36.17016081","","22700",""
"Baalbek-El Hermel","Baalbek","Fekehe","فاكهة","LB_Baal_Baal_Fekehe","53214","59.0443389","34.25016436","36.36706775","","22700",""
"Baalbek-El Hermel","Baalbek","Hadath Baalbek","حدت الهرمل","LB_Baal_Baal_Hadath_Baalb","53183","30.95291886","34.00589663","36.01095522","","22700",""
"Baalbek-El Hermel","Baalbek","Halbata","حلباتا","LB_Baal_Baal_Halbata","53247","16.51399458","34.2607895","36.22947537","","22700",""
"Baalbek-El Hermel","Baalbek","Ham","حام","LB_Baal_Baal_Ham","53463","15.40176254","33.86529344","36.21128676","","22700",""
"Baalbek-El Hermel","Baalbek","Haouch El-Dehab","حوش الدهب","LB_Baal_Baal_Haouch_El_De","53159","4.87502753","34.03663895","36.11970801","","22700",""
"Baalbek-El Hermel","Baalbek","Haouch En-Nabi","حوش النبي","LB_Baal_Baal_Haouch_En_Na","53431","1.76450619","33.9339398","36.06209359","","22700",""
"Baalbek-El Hermel","Baalbek","Haouch Er-Rafqa","حوش الرافقة","LB_Baal_Baal_Haouch_Er_Ra","53419","5.71150874","33.91076966","36.03743273","","22700",""
"Baalbek-El Hermel","Baalbek","Haouch Snaid","حوش سنيد","LB_Baal_Baal_Haouch_Snaid","53433","8.84677519","33.93327285","36.08626186","","22700",""
"Baalbek-El Hermel","Baalbek","Haouch Tall Safiyeh","حوش تل صفية","LB_Baal_Baal_Haouch_Tall_","53135","5.04879595","34.0244525","36.13551512","","22700",""
"Baalbek-El Hermel","Baalbek","Haouche Barada","حوش بردى","LB_Baal_Baal_Haouche_Bara","53151","6.09469187","34.00988702","36.11658901","","22700",""
"Baalbek-El Hermel","Baalbek","Haour Taala","حور تعلا","LB_Baal_Baal_Haour_Taala","53451","22.94273396","33.90969524","36.16301672","","22700",""
"Baalbek-El Hermel","Baalbek","Harabta","حربتا","LB_Baal_Baal_Harabta","53264","66.3357637","34.21230335","36.26612568","","22700",""
"Baalbek-El Hermel","Baalbek","Hizzine","حزين","LB_Baal_Baal_Hizzine","53441","4.4765243","33.9689175","36.09508413","","22700",""
"Baalbek-El Hermel","Baalbek","Iaat","ايعات","LB_Baal_Baal_Iaat","53123","28.45368569","34.05661509","36.15714976","","22700",""
"Baalbek-El Hermel","Baalbek","Jebaa","جبعا","LB_Baal_Baal_Jebaa","53171","6.64802835","34.02267796","36.02138445","","22700",""
"Baalbek-El Hermel","Baalbek","Jenta","جنتا","LB_Baal_Baal_Jenta","53447","12.95386836","33.83722266","36.09737448","","22700",""
"Baalbek-El Hermel","Baalbek","Kfar Dabach","كفر دبش","LB_Baal_Baal_Kfar_Dabach","53427","5.11504239","33.93932723","36.03857246","","22700",""
"Baalbek-El Hermel","Baalbek","Kfar Dane","كفر دان","LB_Baal_Baal_Kfar_Dane","53179","11.4208904","34.02067728","36.05140983","","22700",""
"Baalbek-El Hermel","Baalbek","Kharayeb El-Hermel","الخرائب","LB_Baal_Baal_Kharayeb_El_","54175","5.54951589","34.23731007","36.28872207","","22700",""
"Baalbek-El Hermel","Baalbek","Khodr Baalbek","خضر","LB_Baal_Baal_Khodr_Baalbe","53443","7.00682206","33.90822214","36.12021304","","22700",""
"Baalbek-El Hermel","Baalbek","Khreibet Baalbek","خريبة","LB_Baal_Baal_Khreibet_Baa","53455","22.21208714","33.87645226","36.16658683","","22700",""
"Baalbek-El Hermel","Baalbek","Kneisset Baalbek","كنيسة","LB_Baal_Baal_Kneisset_Baa","53322","17.52958771","34.12309887","36.18132516","","22700",""
"Baalbek-El Hermel","Baalbek","Laboueh","لبوة","LB_Baal_Baal_Laboueh","53234","22.81876896","34.19223997","36.34823387","","22700",""
"Baalbek-El Hermel","Baalbek","Maaraboun","معربون","LB_Baal_Baal_Maaraboun","53461","10.80387735","33.84926151","36.19283709","","22700",""
"Baalbek-El Hermel","Baalbek","Majdaloun","مجدلون","LB_Baal_Baal_Majdaloun","53147","10.38295615","33.99195023","36.11762781","","22700",""
"Baalbek-El Hermel","Baalbek","Maqneh","مقنة","LB_Baal_Baal_Maqneh","53155","28.7823152","34.07715217","36.20131272","","22700",""
"Baalbek-El Hermel","Baalbek","Mazraat beit Mchaik","مزرعة بيت مشيك","LB_Baal_Baal_Mazraat_beit","53457","12.97528316","34.05985733","35.98932628","","22700",""
"Baalbek-El Hermel","Baalbek","Moqraq","المقرق","LB_Baal_Baal_Moqraq","53251","14.92491058","34.15927612","36.33245241","","22700",""
"Baalbek-El Hermel","Baalbek","Mousrayeh","مطحنة مصراية","LB_Baal_Baal_Mousrayeh","53421","2.61141639","33.91236008","36.05393376","","22700",""
"Baalbek-El Hermel","Baalbek","Nabha Ed-Damdoum","نبحا","LB_Baal_Baal_Nabha_Ed_Dam","53271","92.0376912","34.22035977","36.14166246","","22700",""
"Baalbek-El Hermel","Baalbek","Nabi Chbay","النبي سباط","LB_Baal_Baal_Nabi_Chbay","53471","1.01821771","33.93470553","36.23411742","","22700",""
"Baalbek-El Hermel","Baalbek","Nabi Chit","نبي شيت","LB_Baal_Baal_Nabi_Chit","53445","17.72136905","33.89033426","36.11741514","","22700",""
"Baalbek-El Hermel","Baalbek","Nabi Osmane","نبي عثمان","LB_Baal_Baal_Nabi_Osmane","53224","10.67784483","34.21535147","36.3604347","","22700",""
"Baalbek-El Hermel","Baalbek","Nahleh baalbek","نحله","LB_Baal_Baal_Nahleh_baalb","53143","123.38353558","34.05600287","36.34726224","","22700",""
"Baalbek-El Hermel","Baalbek","Ouadi El-Aaoss","وادي القصص","LB_Baal_Baal_Ouadi_El_Aao","54183","12.75655805","34.24581411","36.24440451","","22700",""
"Baalbek-El Hermel","Baalbek","Qaa Baalbek","القاع","LB_Baal_Baal_Qaa_Baalbek","53241","12.91645437","34.33486368","36.45791599","","22700",""
"Baalbek-El Hermel","Baalbek","Qaa Baayoun","قاع بعيون","LB_Baal_Baal_Qaa_Baayoun","53257","70.77895265","34.3394112","36.51351308","","22700",""
"Baalbek-El Hermel","Baalbek","Qaa Jouar Maqiyé","قاع جوار مكية","LB_Baal_Baal_Qaa_Jouar_Ma","53267","24.66221677","34.38682098","36.51244986","","22700",""
"Baalbek-El Hermel","Baalbek","Qaa Ouadi El-Khanzir","قاع وادي الخنزير","LB_Baal_Baal_Qaa_Ouadi_El","53254","64.78264587","34.38609759","36.45880094","","22700",""
"Baalbek-El Hermel","Baalbek","Qarha Baalbek","قرحا","LB_Baal_Baal_Qarha_Baalbe","53277","4.15372257","34.16582549","36.20951401","","22700",""
"Baalbek-El Hermel","Baalbek","Qsarnaba","قصرنابا","LB_Baal_Baal_Qsarnaba","53413","6.51070083","33.90655847","35.99521716","","22700",""
"Baalbek-El Hermel","Baalbek","Ram Baalbek","الرام","LB_Baal_Baal_Ram_Baalbek","53281","7.01769274","34.17544673","36.17591599","","22700",""
"Baalbek-El Hermel","Baalbek","Ras Baalbek Ech-Charqi","راس بعلبك الشرقي","LB_Baal_Baal_Ras_Baalbek_","53227","57.90242573","34.2584902","36.49085496","","22700",""
"Baalbek-El Hermel","Baalbek","Ras Baalbek Es-Sahel","راس بعلبك","LB_Baal_Baal_Ras_Baalbek_","53211","67.64651675","34.29537446","36.41604014","","22700",""
"Baalbek-El Hermel","Baalbek","Riha","ريحا","LB_Baal_Baal_Riha","53355","13.40977781","34.13494946","36.22035049","","22700",""
"Baalbek-El Hermel","Baalbek","Saaideh","سعيدة","LB_Baal_Baal_Saaideh","53167","5.93088219","34.02493673","36.07601114","","22700",""
"Baalbek-El Hermel","Baalbek","Sbouba","صبوبا","LB_Baal_Baal_Sbouba","53261","5.74125275","34.22341866","36.28711619","","22700",""
"Baalbek-El Hermel","Baalbek","Serraaine Et-Tahta","سرعين التحتا","LB_Baal_Baal_Serraaine_Et","53437","23.55057076","33.89000391","36.06714548","","22700",""
"Baalbek-El Hermel","Baalbek","Slouqi","سلوقي","LB_Baal_Baal_Slouqi","53423","16.55026773","33.97271283","35.91916773","","22700",""
"Baalbek-El Hermel","Baalbek","Taibet Baalbek","طيبة بعلبك","LB_Baal_Baal_Taibet_Baalb","53139","17.5042682","33.9630524","36.13765317","","22700",""
"Baalbek-El Hermel","Baalbek","Talia","طليا","LB_Baal_Baal_Talia","53439","7.6897476","33.94230214","36.09460031","","22700",""
"Baalbek-El Hermel","Baalbek","Taraiya","طاريا","LB_Baal_Baal_Taraiya","53435","51.14885072","33.98920882","35.98362493","","22700",""
"Baalbek-El Hermel","Baalbek","Temnine El-Faouqa","تمنين الفوقا","LB_Baal_Baal_Temnine_El_F","53415","10.94420552","33.91106634","35.97128357","","22700",""
"Baalbek-El Hermel","Baalbek","Temnine Et-Tahta","تمنين التحتا","LB_Baal_Baal_Temnine_Et_T","53425","7.43232234","33.87607401","36.00387435","","22700",""
"Baalbek-El Hermel","Baalbek","Tfail","طفيل","LB_Baal_Baal_Tfail","53475","29.56652818","33.8582872","36.35905533","","22700",""
"Baalbek-El Hermel","Baalbek","Yahfoufa","يحفوفا","LB_Baal_Baal_Yahfoufa","53449","12.27091353","33.85397239","36.13091195","","22700",""
"Baalbek-El Hermel","Baalbek","Yammouneh","يمونة","LB_Baal_Baal_Yammouneh","53388","29.513954","34.12890059","36.04496027","","22700",""
"Baalbek-El Hermel","Baalbek","Youmine","يونين","LB_Baal_Baal_Youmine","53284","77.59704758","34.10841514","36.28235965","","22700",""
"Baalbek-El Hermel","Baalbek","Zabboud","زبود","LB_Baal_Baal_Zabboud","53237","7.87427923","34.23762429","36.31915295","","22700",""
"Baalbek-El Hermel","El Hermel","Charbine El-Hermel","شربين","LB_Baal_El_H_Charbine_El_","54127","69.74004797","34.45837539","36.32005843","","22700",""
"Baalbek-El Hermel","El Hermel","Hermel","هرمل","LB_Baal_El_H_Hermel","54111","131.12889006","34.4162615","36.41553835","","22700",""
"Baalbek-El Hermel","El Hermel","Hermel Jbab","هرمل جباب","LB_Baal_El_H_Hermel_Jbab","54159","74.98187811","34.34392032","36.22370122","","22700",""
"Baalbek-El Hermel","El Hermel","Maaysra El-Hermel","معيصرة","LB_Baal_El_H_Maaysra_El_H","54167","6.05081398","34.27216622","36.28847107","","22700",""
"Baalbek-El Hermel","El Hermel","Michaa Mrajhineh","سويدية","LB_Baal_El_H_Michaa_Mrajh","54114","52.45431762","34.41255486","36.19973875","","22700",""
"Baalbek-El Hermel","El Hermel","Ouadi Faara","وادي فعرا","LB_Baal_El_H_Ouadi_Faara","54151","26.93711423","34.28019456","36.25228688","","22700",""
"Baalbek-El Hermel","El Hermel","Ras Baalbek El Gharbi","راس بعلبك الغربي","LB_Baal_El_H_Ras_Baalbek_","54135","54.11173124","34.3097844","36.26480458","","22700",""
"Baalbek-El Hermel","El Hermel","Ras Baalbek Ouadi Faara","راس بعلبك وادي فعرا","LB_Baal_El_H_Ras_Baalbek_","54143","19.36791631","34.29938022","36.34744617","","22700",""
"Baalbek-El Hermel","El Hermel","Zighrine","زغرين","LB_Baal_El_H_Zighrine","54119","93.72572071","34.38611536","36.31204195","","22700",""
"Beirut","Beirut","Achrafieh","الاشرفية","LB_Beir_Beir_Achrafieh","10650","3.18209358","33.88426562","35.52113167","","22700",""
"Beirut","Beirut","Ain el-Mreisseh","عين المريسه","LB_Beir_Beir_Ain_el_Mreis","10110","0.99843651","33.89916066","35.47483536","","22700",""
"Beirut","Beirut","Bachoura","باشورة","LB_Beir_Beir_Bachoura","10350","0.52731419","33.89031715","35.50391804","","22700",""
"Beirut","Beirut","Beirut Central District","وسط بيروت","LB_Beir_Beir_Beirut_Centr","10999","0.61889853","33.90799262","35.52191979","","22700",""
"Beirut","Beirut","Marfaa","مرفأ","LB_Beir_Beir_Marfaa","10450","0.98217397","33.89950518","35.51162009","","22700",""
"Beirut","Beirut","Mazraa","المزرعة","LB_Beir_Beir_Mazraa","10310","3.80194123","33.87444831","35.50674399","","22700",""
"Beirut","Beirut","Medawar","مدور","LB_Beir_Beir_Medawar","10610","2.04035429","33.90192198","35.53029396","","22700",""
"Beirut","Beirut","Minet el-Hosn","مينا الحصن","LB_Beir_Beir_Minet_el_Hos","10250","0.59736651","33.90042644","35.49633758","","22700",""
"Beirut","Beirut","Moussaytbeh","مصيطبة","LB_Beir_Beir_Moussaytbeh","10210","4.06043804","33.88159006","35.48821684","","22700",""
"Beirut","Beirut","Ras Beyrouth","راس بيروت","LB_Beir_Beir_Ras_Beyrouth","10150","2.50815636","33.89083207","35.47784863","","22700",""
"Beirut","Beirut","Remeil","رميل","LB_Beir_Beir_Remeil","10550","1.04091958","33.89447514","35.52357541","","22700",""
"Beirut","Beirut","Saifeh","صيفي","LB_Beir_Beir_Saifeh","10510","0.42384937","33.89261907","35.50898343","","22700",""
"Beirut","Beirut","Zoukak el-Blatt","زقاق البلاط","LB_Beir_Beir_Zoukak_el_Bl","10410","0.46640434","33.8931518","35.49902581","","22700",""
"Bekaa","Rachaya","Aain Aarab Rachaiya","عين عرب","LB_Beka_Rach_Aain_Aarab_R","55167","11.05150118","33.57715063","35.88320812","","22700",""
"Bekaa","Rachaya","Aain Aata","عين عطا","LB_Beka_Rach_Aain_Aata","55171","15.78060154","33.43926878","35.78028383","","22700",""
"Bekaa","Rachaya","Aain Rouha","عين حرشة","LB_Beka_Rach_Aain_Rouha","55147","7.86920484","33.4615293","35.77972149","","22700",""
"Bekaa","Rachaya","Aaqabet Rachaya","عقبة راشيّا","LB_Beka_Rach_Aaqabet_Rach","55114","6.2935127","33.51184065","35.80893426","","22700",""
"Bekaa","Rachaya","Aayha","عيحا","LB_Beka_Rach_Aayha","55117","42.95742068","33.48438379","35.90597013","","22700",""
"Bekaa","Rachaya","Aayta El-Foukhar","عيتا الفخار","LB_Beka_Rach_Aayta_El_Fou","55194","25.82066943","33.65039064","35.92116813","","22700",""
"Bekaa","Rachaya","Bakka","بكا","LB_Beka_Rach_Bakka","55177","6.17472561","33.6007692","35.92597942","","22700",""
"Bekaa","Rachaya","Bakkifac Rachaya","بكيفا راشيا","LB_Beka_Rach_Bakkifac_Rac","55121","8.37221074","33.48865614","35.81785938","","22700",""
"Bekaa","Rachaya","Beit Lahia","بيت لهيا","LB_Beka_Rach_Beit_Lahia","55127","3.91828955","33.48578653","35.79068983","","22700",""
"Bekaa","Rachaya","Biret Rachaiya","بيرة راشّيا","LB_Beka_Rach_Biret_Rachai","55164","20.07486477","33.6024033","35.83931131","","22700",""
"Bekaa","Rachaya","Dahr El-Ahmar","ضهر الاحمر","LB_Beka_Rach_Dahr_El_Ahma","55124","9.98016256","33.53702153","35.8420335","","22700",""
"Bekaa","Rachaya","Deir El-Aachayer","دير العشاير","LB_Beka_Rach_Deir_El_Aach","55187","23.02637455","33.55839108","36.00644631","","22700",""
"Bekaa","Rachaya","Haouch El Qinnabeh Rachaiya","حوش القنعبة","LB_Beka_Rach_Haouch_El_Qi","55161","7.56439517","33.47649019","35.76364046","","22700",""
"Bekaa","Rachaya","Helouet Rachaiya","حلوة","LB_Beka_Rach_Helouet_Rach","55197","18.25566685","33.61173541","36.00265289","","22700",""
"Bekaa","Rachaya","Kaoukaba Bou Arab","كوكبا","LB_Beka_Rach_Kaoukaba_Bou","55144","5.07091471","33.53645513","35.77764059","","22700",""
"Bekaa","Rachaya","Kfar Denis","كفر دنيس","LB_Beka_Rach_Kfar_Denis","55137","7.01895843","33.55348338","35.85509493","","22700",""
"Bekaa","Rachaya","Kfar Lichki","كفر مشكي","LB_Beka_Rach_Kfar_Lichki","55154","17.92743412","33.50952517","35.76943452","","22700",""
"Bekaa","Rachaya","Kfar Qouq","كفرقوق","LB_Beka_Rach_Kfar_Qouq","55134","55.44450617","33.54815111","35.92118025","","22700",""
"Bekaa","Rachaya","Khirbet Rouha","خربة روحا","LB_Beka_Rach_Khirbet_Rouh","55151","14.3677219","33.57823286","35.84824708","","22700",""
"Bekaa","Rachaya","Majdel Balhis","مجدل بلهيص","LB_Beka_Rach_Majdel_Balhi","55174","20.0346832","33.53990692","35.73001881","","22700",""
"Bekaa","Rachaya","Mdoukha","مدوخا","LB_Beka_Rach_Mdoukha","55181","15.17597554","33.60670648","35.87838432","","22700",""
"Bekaa","Rachaya","Mhaiydseh Rachaiya","محيدثه","LB_Beka_Rach_Mhaiydseh_Ra","55141","14.23999031","33.56198466","35.79180167","","22700",""
"Bekaa","Rachaya","Nabi Safa","نبي صفا","LB_Beka_Rach_Nabi_Safa","55199","8.1312977","33.49673295","35.74211127","","22700",""
"Bekaa","Rachaya","Rachaiya","راشيّا الوادي","LB_Beka_Rach_Rachaiya","55111","61.26685125","33.48063185","35.84794667","","22700",""
"Bekaa","Rachaya","Rafid Rachaiya","الرافد راشيا","LB_Beka_Rach_Rafid_Rachai","55157","8.00219069","33.5763089","35.80374957","","22700",""
"Bekaa","Rachaya","Selsata (Mazraat Deir El-Aachaiyer)","مزرعة سلساتا","LB_Beka_Rach_Selsata__Maz","55191","2.53924313","33.58314677","35.98628736","","22700",""
"Bekaa","Rachaya","Tannoura","تنورة","LB_Beka_Rach_Tannoura","55131","4.28273099","33.47024865","35.80193136","","22700",""
"Bekaa","Rachaya","Yanta","ينطا","LB_Beka_Rach_Yanta","55184","33.75535462","33.60201688","35.96260621","","22700",""
"Bekaa","West Bekaa","Aain Et-Tineh BG","عين التينة بقاع الغربي","LB_Beka_West_Aain_Et_Tine","52116","6.75478985","33.49278219","35.63550787","","22700",""
"Bekaa","West Bekaa","Aain Zebdeh","عين زبدة","LB_Beka_West_Aain_Zebdeh","52146","5.23122543","33.62745411","35.70044567","","22700",""
"Bekaa","West Bekaa","Aammiq BG","عميق","LB_Beka_West_Aammiq_BG","52176","17.34005868","33.72442107","35.78903153","","22700",""
"Bekaa","West Bekaa","Aana","عانا","LB_Beka_West_Aana","52161","14.93610481","33.68133641","35.76800481","","22700",""
"Bekaa","West Bekaa","Aaytanit","عيتنيت","LB_Beka_West_Aaytanit","52121","13.80178456","33.56213806","35.66847457","","22700",""
"Bekaa","West Bekaa","Baaloul BG","بعلول","LB_Beka_West_Baaloul_BG","52224","12.50903199","33.58879302","35.75180732","","22700",""
"Bekaa","West Bekaa","Bab Mareaa","باب مارع","LB_Beka_West_Bab_Mareaa","52126","6.34470732","33.58906899","35.67598588","","22700",""
"Bekaa","West Bekaa","Chebrqiyet Aammiq","شبرقية عميق","LB_Beka_West_Chebrqiyet_A","52181","6.86356839","33.71663356","35.8155635","","22700",""
"Bekaa","West Bekaa","Dakoueh","دكوة","LB_Beka_West_Dakoueh","52251","7.99685531","33.69304304","35.87635213","","22700",""
"Bekaa","West Bekaa","Deir Aain Ej-Jaouzeh","دير عين الجوزة","LB_Beka_West_Deir_Aain_Ej","52131","3.08175451","33.59324767","35.70020465","","22700",""
"Bekaa","West Bekaa","Deir Tahniche","دير طحنيش","LB_Beka_West_Deir_Tahnich","52166","3.89184384","33.70009142","35.77079407","","22700",""
"Bekaa","West Bekaa","Ghazzeh","غزة","LB_Beka_West_Ghazzeh","52227","7.69109803","33.67536887","35.83002975","","22700",""
"Bekaa","West Bekaa","Haouch El-Harime","حوش الحريمة","LB_Beka_West_Haouch_El_Ha","52254","5.74820086","33.71662999","35.86125282","","22700",""
"Bekaa","West Bekaa","Harimeh Es-Soughra","حريمة الصغرى","LB_Beka_West_Harimeh_Es_S","52271","4.59127462","33.7335213","35.87549198","","22700",""
"Bekaa","West Bekaa","Jazira BG","الجزيرة","LB_Beka_West_Jazira_BG","52257","4.07162211","33.72658733","35.84327368","","22700",""
"Bekaa","West Bekaa","Joubb Jannine","جب جنين","LB_Beka_West_Joubb_Jannin","52211","15.74353476","33.63664492","35.79136049","","22700",""
"Bekaa","West Bekaa","Kafraiya BG","كفريا بقاع الغربي","LB_Beka_West_Kafraiya_BG","52156","17.44527951","33.65793904","35.73437331","","22700",""
"Bekaa","West Bekaa","Kamed El-Laouz","كامد اللوز","LB_Beka_West_Kamed_El_Lao","52217","15.49561608","33.62392929","35.8254101","","22700",""
